"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idő";"Idő";"Összefoglaló";"Módszer"
"9";"897298";"945945";"3539";"1475229616773";"65";"";""
"11";"978379";"1000000";"1539";"1475229616819";"28";"";""
"10";"945946";"978378";"2335";"1475229616805";"47";"";""
"11";"1";"1000000";"78498";"1475229616505";"347";"true";"Prim8"
"11";"9783784";"10000000";"13338";"1475229617920";"2044";"";""
"10";"9459460";"9783783";"20187";"1475229617725";"3086";"";""
"9";"8972973";"9459459";"30285";"1475229617464";"4333";"";""
"8";"8432433";"8972972";"33876";"1475229617315";"4841";"";""
"1";"1";"1783783";"133944";"1475229616855";"5542";"";""
"7";"7675676";"8432432";"47530";"1475229617151";"5811";"";""
"6";"6864865";"7675675";"51320";"1475229617062";"5917";"";""
"2";"1783784";"3189189";"95527";"1475229616856";"6470";"";""
"4";"4540541";"5729729";"76969";"1475229616894";"6822";"";""
"3";"3189190";"4540540";"89083";"1475229616860";"6893";"";""
"5";"5729730";"6864864";"72520";"1475229616947";"6813";"";""
"11";"1";"10000000";"664579";"1475229616855";"6906";"true";"Prim8"
"1";"1";"1552";"244";"1475229623809";"0";"";""
"2";"1553";"3059";"193";"1475229623809";"0";"";""
"3";"3060";"4246";"145";"1475229623810";"0";"";""
"4";"4247";"5388";"128";"1475229623810";"0";"";""
"5";"5389";"6392";"123";"1475229623810";"0";"";""
"6";"6393";"7351";"104";"1475229623813";"0";"";""
"7";"7352";"8036";"73";"1475229623814";"0";"";""
"8";"8037";"8675";"69";"1475229623814";"0";"";""
"9";"8676";"9132";"52";"1475229623814";"0";"";""
"10";"9133";"9543";"50";"1475229623817";"0";"";""
"11";"9544";"9817";"30";"1475229623818";"0";"";""
"12";"9818";"10000";"18";"1475229623819";"0";"";""
"12";"1";"10000";"1229";"1475229623808";"11";"true";"Prim8"
"3";"30594";"42465";"1140";"1475229623822";"5";"";""
"1";"1";"15525";"1811";"1475229623822";"6";"";""
"2";"15526";"30593";"1491";"1475229623822";"6";"";""
"4";"42466";"53881";"1046";"1475229623828";"5";"";""
"5";"53882";"63926";"921";"1475229623830";"5";"";""
"6";"63927";"73515";"848";"1475229623831";"5";"";""
"7";"73516";"80365";"612";"1475229623833";"4";"";""
"9";"86758";"91324";"400";"1475229623838";"2";"";""
"10";"91325";"95433";"368";"1475229623839";"2";"";""
"8";"80366";"86757";"562";"1475229623836";"4";"";""
"11";"95434";"98173";"230";"1475229623842";"0";"";""
"12";"98174";"100000";"163";"1475229623842";"1";"";""
"12";"1";"100000";"9592";"1475229623821";"23";"true";"Prim8"
"1";"1";"155251";"14294";"1475229623846";"89";"";""
"2";"155252";"305936";"12192";"1475229623847";"130";"";""
"3";"305937";"424657";"9263";"1475229623848";"138";"";""
"4";"424658";"538812";"8740";"1475229623853";"158";"";""
"5";"538813";"639269";"7533";"1475229623891";"143";"";""
"7";"735160";"803652";"5050";"1475229623988";"92";"";""
"6";"639270";"735159";"7146";"1475229623953";"139";"";""
"8";"803653";"867579";"4695";"1475229624011";"84";"";""
"9";"867580";"913242";"3339";"1475229624030";"75";"";""
"12";"981736";"1000000";"1305";"1475229624099";"24";"";""
"10";"913243";"954337";"2971";"1475229624065";"60";"";""
"11";"954338";"981735";"1970";"1475229624093";"36";"";""
"12";"1";"1000000";"78498";"1475229623846";"283";"true";"Prim8"
"12";"9817352";"10000000";"11240";"1475229625290";"2025";"";""
"11";"9543379";"9817351";"17051";"1475229625082";"2935";"";""
"10";"9132421";"9543378";"25620";"1475229624888";"4018";"";""
"9";"8675800";"9132420";"28481";"1475229624678";"4405";"";""
"1";"1";"1552511";"117832";"1475229624132";"5177";"";""
"8";"8036530";"8675799";"40138";"1475229624536";"5445";"";""
"7";"7351599";"8036529";"43155";"1475229624353";"5628";"";""
"3";"3059361";"4246575";"78597";"1475229624133";"6599";"";""
"2";"1552512";"3059360";"102925";"1475229624132";"6770";"";""
"5";"5388128";"6392694";"64315";"1475229624181";"6740";"";""
"4";"4246576";"5388127";"74259";"1475229624143";"6793";"";""
"6";"6392695";"7351598";"60966";"1475229624274";"6771";"";""
"12";"1";"10000000";"664579";"1475229624131";"6915";"true";"Prim8"
"1";"1";"1377";"220";"1475229631097";"0";"";""
"2";"1378";"2716";"176";"1475229631098";"0";"";""
"3";"2717";"4015";"158";"1475229631098";"0";"";""
"4";"4016";"5039";"121";"1475229631099";"0";"";""
"5";"5040";"6023";"110";"1475229631100";"0";"";""
"6";"6024";"6889";"101";"1475229631102";"0";"";""
"7";"6890";"7716";"92";"1475229631103";"0";"";""
"8";"7717";"8307";"64";"1475229631104";"0";"";""
"9";"8308";"8858";"61";"1475229631104";"0";"";""
"10";"8859";"9251";"43";"1475229631107";"0";"";""
"11";"9252";"9606";"39";"1475229631110";"0";"";""
"12";"9607";"9842";"29";"1475229631111";"0";"";""
"13";"9843";"10000";"15";"1475229631114";"0";"";""
"13";"1";"10000";"1229";"1475229631096";"19";"true";"Prim8"
"1";"1";"13779";"1629";"1475229631119";"5";"";""
"2";"13780";"27165";"1347";"1475229631120";"4";"";""
"3";"27166";"40157";"1242";"1475229631122";"5";"";""
"4";"40158";"50393";"954";"1475229631126";"5";"";""
"5";"50394";"60236";"907";"1475229631129";"4";"";""
"6";"60237";"68897";"767";"1475229631132";"5";"";""
"7";"68898";"77165";"734";"1475229631134";"4";"";""
"8";"77166";"83070";"532";"1475229631138";"4";"";""
"9";"83071";"88582";"468";"1475229631141";"3";"";""
"10";"88583";"92519";"357";"1475229631143";"2";"";""
"11";"92520";"96062";"321";"1475229631146";"2";"";""
"12";"96063";"98425";"193";"1475229631148";"1";"";""
"13";"98426";"100000";"141";"1475229631149";"0";"";""
"13";"1";"100000";"9592";"1475229631118";"33";"true";"Prim8"
"1";"1";"137795";"12824";"1475229631154";"69";"";""
"2";"137796";"271653";"10954";"1475229631157";"112";"";""
"3";"271654";"401574";"10193";"1475229631159";"128";"";""
"4";"401575";"503937";"7856";"1475229631194";"124";"";""
"5";"503938";"602362";"7453";"1475229631264";"126";"";""
"6";"602363";"688976";"6454";"1475229631290";"122";"";""
"8";"771654";"830708";"4352";"1475229631348";"80";"";""
"7";"688977";"771653";"6129";"1475229631319";"124";"";""
"9";"830709";"885826";"4031";"1475229631402";"80";"";""
"10";"885827";"925196";"2883";"1475229631432";"58";"";""
"11";"925197";"960629";"2531";"1475229631448";"50";"";""
"12";"960630";"984251";"1704";"1475229631477";"35";"";""
"13";"984252";"1000000";"1134";"1475229631494";"25";"";""
"13";"1";"1000000";"78498";"1475229631153";"366";"true";"Prim8"
"13";"9842520";"10000000";"9678";"1475229633054";"1759";"";""
"12";"9606300";"9842519";"14666";"1475229632807";"2981";"";""
"1";"1";"1377952";"105531";"1475229631520";"4596";"";""
"11";"9251969";"9606299";"22048";"1475229632569";"4160";"";""
"10";"8858268";"9251968";"24574";"1475229632364";"4581";"";""
"8";"7716536";"8307086";"37116";"1475229632026";"5722";"";""
"9";"8307087";"8858267";"34558";"1475229632183";"5607";"";""
"2";"1377953";"2716535";"92235";"1475229631523";"6592";"";""
"4";"4015749";"5039370";"66857";"1475229631566";"6964";"";""
"6";"6023623";"6889763";"55255";"1475229631714";"6851";"";""
"5";"5039371";"6023622";"63336";"1475229631633";"6952";"";""
"7";"6889764";"7716535";"52301";"1475229631896";"6731";"";""
"3";"2716536";"4015748";"86424";"1475229631526";"7266";"";""
"13";"1";"10000000";"664579";"1475229631520";"7273";"true";"Prim8"
"1";"1";"1301";"212";"1475229638814";"0";"";""
"2";"1302";"2500";"155";"1475229638815";"0";"";""
"3";"2501";"3664";"144";"1475229638816";"0";"";""
"4";"3665";"4794";"134";"1475229638817";"0";"";""
"5";"4795";"5684";"103";"1475229638818";"0";"";""
"6";"5685";"6541";"96";"1475229638820";"0";"";""
"7";"6542";"7294";"85";"1475229638821";"0";"";""
"8";"7295";"8013";"80";"1475229638822";"0";"";""
"9";"8014";"8527";"54";"1475229638824";"0";"";""
"10";"8528";"9006";"55";"1475229638825";"0";"";""
"11";"9007";"9349";"40";"1475229638825";"0";"";""
"12";"9350";"9657";"34";"1475229638826";"0";"";""
"13";"9658";"9863";"25";"1475229638828";"0";"";""
"14";"9864";"10000";"12";"1475229638830";"0";"";""
"14";"1";"10000";"1229";"1475229638814";"16";"true";"Prim8"
"1";"1";"13013";"1551";"1475229638831";"4";"";""
"2";"13014";"25000";"1211";"1475229638832";"3";"";""
"4";"36644";"47945";"1055";"1475229638839";"5";"";""
"3";"25001";"36643";"1123";"1475229638838";"6";"";""
"5";"47946";"56849";"824";"1475229638843";"4";"";""
"6";"56850";"65410";"768";"1475229638848";"4";"";""
"8";"72946";"80136";"632";"1475229638850";"5";"";""
"7";"65411";"72945";"680";"1475229638849";"4";"";""
"9";"80137";"85273";"459";"1475229638856";"5";"";""
"10";"85274";"90068";"420";"1475229638859";"3";"";""
"11";"90069";"93493";"306";"1475229638863";"1";"";""
"12";"93494";"96575";"270";"1475229638864";"2";"";""
"13";"96576";"98630";"170";"1475229638866";"1";"";""
"14";"98631";"100000";"123";"1475229638868";"0";"";""
"14";"1";"100000";"9592";"1475229638831";"39";"true";"Prim8"
"1";"1";"130136";"12172";"1475229638871";"62";"";""
"2";"130137";"250000";"9872";"1475229638872";"88";"";""
"3";"250001";"366438";"9215";"1475229638879";"122";"";""
"4";"366439";"479452";"8707";"1475229638919";"124";"";""
"5";"479453";"568493";"6740";"1475229638952";"113";"";""
"6";"568494";"654109";"6424";"1475229638986";"120";"";""
"7";"654110";"729452";"5613";"1475229639031";"100";"";""
"9";"801370";"852739";"3753";"1475229639085";"68";"";""
"8";"729453";"801369";"5318";"1475229639064";"101";"";""
"10";"852740";"900684";"3511";"1475229639131";"59";"";""
"11";"900685";"934931";"2506";"1475229639154";"48";"";""
"12";"934932";"965753";"2216";"1475229639168";"45";"";""
"14";"986302";"1000000";"981";"1475229639209";"18";"";""
"13";"965754";"986301";"1470";"1475229639200";"28";"";""
"14";"1";"1000000";"78498";"1475229638871";"358";"true";"Prim8"
"14";"9863014";"10000000";"8409";"1475229640910";"1556";"";""
"13";"9657535";"9863013";"12746";"1475229640658";"2439";"";""
"1";"1";"1301369";"100120";"1475229639231";"4267";"";""
"12";"9349316";"9657534";"19168";"1475229640447";"3371";"";""
"11";"9006850";"9349315";"21381";"1475229640218";"3818";"";""
"9";"8013699";"8527397";"32235";"1475229639832";"4995";"";""
"10";"8527398";"9006849";"30002";"1475229640004";"5022";"";""
"2";"1301370";"2500000";"82952";"1475229639231";"6017";"";""
"5";"4794521";"5684931";"57529";"1475229639334";"6286";"";""
"7";"6541096";"7294520";"47939";"1475229639552";"6097";"";""
"8";"7294521";"8013698";"45318";"1475229639674";"6089";"";""
"6";"5684932";"6541095";"54775";"1475229639468";"6312";"";""
"3";"2500001";"3664383";"77929";"1475229639233";"6544";"";""
"4";"3664384";"4794520";"74076";"1475229639265";"6714";"";""
"14";"1";"10000000";"664579";"1475229639231";"6748";"true";"Prim8"
"1";"1";"1178";"193";"1475229646026";"0";"";""
"2";"1179";"2326";"151";"1475229646026";"0";"";""
"3";"2327";"3383";"132";"1475229646027";"0";"";""
"4";"3384";"4410";"124";"1475229646028";"0";"";""
"5";"4411";"5407";"113";"1475229646028";"0";"";""
"6";"5408";"6193";"91";"1475229646030";"0";"";""
"7";"6194";"6948";"87";"1475229646032";"0";"";""
"8";"6949";"7613";"76";"1475229646032";"0";"";""
"9";"7614";"8247";"68";"1475229646033";"0";"";""
"10";"8248";"8700";"49";"1475229646035";"0";"";""
"11";"8701";"9123";"46";"1475229646035";"0";"";""
"12";"9124";"9425";"36";"1475229646036";"0";"";""
"13";"9426";"9697";"31";"1475229646037";"0";"";""
"14";"9698";"9879";"21";"1475229646039";"0";"";""
"15";"9880";"10000";"11";"1475229646039";"0";"";""
"15";"1";"10000";"1229";"1475229646026";"14";"true";"Prim8"
"1";"1";"11782";"1411";"1475229646043";"2";"";""
"3";"23263";"33836";"1031";"1475229646044";"5";"";""
"2";"11783";"23262";"1182";"1475229646044";"4";"";""
"4";"33837";"44108";"966";"1475229646044";"7";"";""
"5";"44109";"54078";"916";"1475229646050";"4";"";""
"6";"54079";"61933";"719";"1475229646050";"4";"";""
"7";"61934";"69486";"673";"1475229646052";"3";"";""
"8";"69487";"76132";"597";"1475229646053";"4";"";""
"9";"76133";"82477";"566";"1475229646056";"4";"";""
"10";"82478";"87009";"389";"1475229646059";"3";"";""
"11";"87010";"91238";"373";"1475229646060";"3";"";""
"12";"91239";"94259";"267";"1475229646062";"2";"";""
"14";"96979";"98791";"149";"1475229646064";"1";"";""
"13";"94260";"96978";"243";"1475229646063";"2";"";""
"15";"98792";"100000";"110";"1475229646066";"0";"";""
"15";"1";"100000";"9592";"1475229646042";"25";"true";"Prim8"
"1";"1";"117824";"11117";"1475229646070";"59";"";""
"2";"117825";"232628";"9529";"1475229646070";"95";"";""
"3";"232629";"338368";"8423";"1475229646070";"117";"";""
"4";"338369";"441087";"7958";"1475229646085";"118";"";""
"5";"441088";"540785";"7607";"1475229646110";"128";"";""
"6";"540786";"619335";"5933";"1475229646153";"90";"";""
"7";"619336";"694864";"5601";"1475229646188";"104";"";""
"8";"694865";"761329";"4911";"1475229646205";"93";"";""
"9";"761330";"824773";"4699";"1475229646226";"92";"";""
"10";"824774";"870090";"3324";"1475229646262";"76";"";""
"12";"912387";"942598";"2191";"1475229646302";"41";"";""
"11";"870091";"912386";"3091";"1475229646293";"62";"";""
"14";"969789";"987915";"1293";"1475229646338";"24";"";""
"13";"942599";"969788";"1950";"1475229646327";"42";"";""
"15";"987916";"1000000";"871";"1475229646349";"24";"";""
"15";"1";"1000000";"78498";"1475229646068";"306";"true";"Prim8"
"1";"1";"1178247";"91361";"1475229646377";"3532";"";""
"15";"9879155";"10000000";"7432";"1475229648282";"1670";"";""
"14";"9697886";"9879154";"11221";"1475229648000";"2596";"";""
"12";"9123868";"9425981";"18862";"1475229647457";"3594";"";""
"13";"9425982";"9697885";"16926";"1475229647658";"3737";"";""
"11";"8700907";"9123867";"26367";"1475229647242";"4819";"";""
"10";"8247735";"8700906";"28435";"1475229647074";"5190";"";""
"2";"1178248";"2326283";"79912";"1475229646378";"5946";"";""
"3";"2326284";"3383685";"71177";"1475229646378";"6645";"";""
"7";"6193354";"6948640";"48185";"1475229646650";"6482";"";""
"8";"6948641";"7613293";"42052";"1475229646783";"6353";"";""
"9";"7613294";"8247734";"39901";"1475229646917";"6262";"";""
"6";"5407855";"6193353";"50343";"1475229646543";"6632";"";""
"4";"3383686";"4410876";"67588";"1475229646400";"6809";"";""
"5";"4410877";"5407854";"64817";"1475229646439";"7144";"";""
"15";"1";"10000000";"664579";"1475229646376";"7208";"true";"Prim8"
"1";"1";"10000";"1229";"1475230097530";"0";"";""
"1";"1";"10000";"1229";"1475230097529";"2";"true";"Prim90"
"1";"1";"100000";"9592";"1475230097533";"31";"";""
"1";"1";"100000";"9592";"1475230097532";"32";"true";"Prim90"
"1";"1";"1000000";"78498";"1475230097566";"704";"";""
"1";"1";"1000000";"78498";"1475230097565";"705";"true";"Prim90"
"1";"1";"10000000";"664579";"1475230098273";"14595";"";""
"1";"1";"10000000";"664579";"1475230098272";"14596";"true";"Prim90"
"2";"8001";"10000";"222";"1475230112915";"1";"";""
"1";"1";"8000";"1007";"1475230112915";"1";"";""
"2";"1";"10000";"1229";"1475230112914";"5";"true";"Prim90"
"2";"80001";"100000";"1755";"1475230112920";"11";"";""
"1";"1";"80000";"7837";"1475230112920";"27";"";""
"2";"1";"100000";"9592";"1475230112920";"27";"true";"Prim90"
"2";"800001";"1000000";"14547";"1475230112948";"214";"";""
"1";"1";"800000";"63951";"1475230112948";"524";"";""
"2";"1";"1000000";"78498";"1475230112948";"524";"true";"Prim90"
"2";"8000001";"10000000";"124802";"1475230113475";"5125";"";""
"1";"1";"8000000";"539777";"1475230113474";"11538";"";""
"2";"1";"10000000";"664579";"1475230113473";"11539";"true";"Prim90"
"3";"9286";"10000";"79";"1475230125043";"0";"";""
"2";"6429";"9285";"314";"1475230125043";"1";"";""
"1";"1";"6428";"836";"1475230125043";"1";"";""
"3";"1";"10000";"1229";"1475230125043";"2";"true";"Prim90"
"3";"92858";"100000";"621";"1475230125046";"2";"";""
"2";"64286";"92857";"2534";"1475230125046";"14";"";""
"1";"1";"64285";"6437";"1475230125046";"18";"";""
"3";"1";"100000";"9592";"1475230125046";"18";"true";"Prim90"
"3";"928572";"1000000";"5133";"1475230125065";"92";"";""
"2";"642858";"928571";"21088";"1475230125065";"286";"";""
"1";"1";"642857";"52277";"1475230125065";"420";"";""
"3";"1";"1000000";"78498";"1475230125065";"420";"true";"Prim90"
"3";"9285715";"10000000";"44291";"1475230125488";"2354";"";""
"2";"6428572";"9285714";"180063";"1475230125488";"7698";"";""
"1";"1";"6428571";"440225";"1475230125488";"10203";"";""
"3";"1";"10000000";"664579";"1475230125487";"10204";"true";"Prim90"
"4";"9667";"10000";"36";"1475230135727";"0";"";""
"2";"5334";"8333";"339";"1475230135726";"0";"";""
"3";"8334";"9666";"148";"1475230135727";"0";"";""
"1";"1";"5333";"706";"1475230135726";"0";"";""
"4";"1";"10000";"1229";"1475230135726";"1";"true";"Prim90"
"4";"96667";"100000";"287";"1475230135730";"2";"";""
"3";"83334";"96666";"1171";"1475230135730";"6";"";""
"2";"53334";"83333";"2694";"1475230135730";"11";"";""
"1";"1";"53333";"5440";"1475230135729";"16";"";""
"4";"1";"100000";"9592";"1475230135729";"16";"true";"Prim90"
"4";"966667";"1000000";"2382";"1475230135759";"45";"";""
"3";"833334";"966666";"9697";"1475230135746";"170";"";""
"2";"533334";"833333";"22338";"1475230135746";"279";"";""
"1";"1";"533333";"44081";"1475230135746";"315";"";""
"4";"1";"1000000";"78498";"1475230135745";"316";"true";"Prim90"
"4";"9666667";"10000000";"20582";"1475230136063";"1204";"";""
"3";"8333334";"9666666";"83307";"1475230136063";"4401";"";""
"2";"5333334";"8333333";"190633";"1475230136062";"8282";"";""
"1";"1";"5333333";"370057";"1475230136062";"9142";"";""
"4";"1";"10000000";"664579";"1475230136062";"9142";"true";"Prim90"
"1";"1";"4545";"615";"1475230145241";"0";"";""
"2";"4546";"7454";"328";"1475230145241";"0";"";""
"3";"7455";"9090";"184";"1475230145242";"0";"";""
"4";"9091";"9818";"84";"1475230145244";"0";"";""
"5";"9819";"10000";"18";"1475230145246";"0";"";""
"5";"1";"10000";"1229";"1475230145241";"4";"true";"Prim90"
"4";"90910";"98181";"636";"1475230145250";"4";"";""
"5";"98182";"100000";"162";"1475230145255";"1";"";""
"3";"74546";"90909";"1442";"1475230145249";"12";"";""
"2";"45455";"74545";"2638";"1475230145248";"14";"";""
"1";"1";"45454";"4714";"1475230145248";"15";"";""
"5";"1";"100000";"9592";"1475230145247";"16";"true";"Prim90"
"4";"909091";"981818";"5245";"1475230145267";"101";"";""
"5";"981819";"1000000";"1300";"1475230145361";"23";"";""
"3";"745455";"909090";"12048";"1475230145265";"202";"";""
"2";"454546";"745454";"21855";"1475230145265";"290";"";""
"1";"1";"454545";"38050";"1475230145264";"294";"";""
"5";"1";"1000000";"78498";"1475230145264";"294";"true";"Prim90"
"5";"9818182";"10000000";"11180";"1475230145667";"825";"";""
"4";"9090910";"9818181";"45286";"1475230145561";"2729";"";""
"3";"7454546";"9090909";"102686";"1475230145561";"5435";"";""
"1";"1";"4545454";"318874";"1475230145561";"8189";"";""
"2";"4545455";"7454545";"186553";"1475230145561";"8429";"";""
"5";"1";"10000000";"664579";"1475230145561";"8430";"true";"Prim90"
"1";"1";"3956";"548";"1475230154043";"0";"";""
"3";"6704";"8461";"193";"1475230154044";"0";"";""
"2";"3957";"6703";"317";"1475230154043";"0";"";""
"4";"8462";"9450";"112";"1475230154045";"0";"";""
"5";"9451";"9890";"50";"1475230154048";"0";"";""
"6";"9891";"10000";"9";"1475230154049";"0";"";""
"6";"1";"10000";"1229";"1475230154042";"7";"true";"Prim90"
"1";"1";"39560";"4161";"1475230154051";"11";"";""
"3";"67033";"84615";"1568";"1475230154054";"9";"";""
"5";"94506";"98901";"381";"1475230154065";"2";"";""
"2";"39561";"67032";"2516";"1475230154052";"15";"";""
"6";"98902";"100000";"98";"1475230154068";"1";"";""
"4";"84616";"94505";"868";"1475230154064";"4";"";""
"6";"1";"100000";"9592";"1475230154050";"19";"true";"Prim90"
"5";"945055";"989010";"3142";"1475230154176";"54";"";""
"4";"846154";"945054";"7228";"1475230154087";"170";"";""
"6";"989011";"1000000";"793";"1475230154261";"18";"";""
"3";"670330";"846153";"13001";"1475230154072";"215";"";""
"1";"1";"395604";"33522";"1475230154071";"283";"";""
"2";"395605";"670329";"20812";"1475230154072";"285";"";""
"6";"1";"1000000";"78498";"1475230154071";"286";"true";"Prim90"
"6";"9890110";"10000000";"6750";"1475230154661";"773";"";""
"5";"9450550";"9890109";"27299";"1475230154460";"2015";"";""
"4";"8461539";"9450549";"61827";"1475230154360";"4060";"";""
"3";"6703297";"8461538";"110993";"1475230154360";"6190";"";""
"1";"1";"3956043";"280309";"1475230154360";"7375";"";""
"2";"3956044";"6703296";"177401";"1475230154360";"7954";"";""
"6";"1";"10000000";"664579";"1475230154359";"7956";"true";"Prim90"
"1";"1";"3500";"489";"1475230162332";"0";"";""
"2";"3501";"6071";"302";"1475230162334";"0";"";""
"3";"6072";"7857";"201";"1475230162334";"1";"";""
"4";"7858";"9000";"125";"1475230162335";"0";"";""
"5";"9001";"9642";"73";"1475230162336";"0";"";""
"6";"9643";"9928";"33";"1475230162338";"0";"";""
"7";"9929";"10000";"6";"1475230162339";"0";"";""
"7";"1";"10000";"1229";"1475230162332";"7";"true";"Prim90"
"1";"1";"35000";"3732";"1475230162341";"10";"";""
"3";"60715";"78571";"1591";"1475230162348";"8";"";""
"2";"35001";"60714";"2387";"1475230162345";"17";"";""
"4";"78572";"90000";"1003";"1475230162357";"5";"";""
"7";"99286";"100000";"61";"1475230162365";"0";"";""
"6";"96429";"99285";"246";"1475230162364";"1";"";""
"5";"90001";"96428";"572";"1475230162362";"3";"";""
"7";"1";"100000";"9592";"1475230162340";"26";"true";"Prim90"
"5";"900001";"964285";"4665";"1475230162487";"79";"";""
"1";"1";"350000";"29977";"1475230162369";"238";"";""
"3";"607143";"785714";"13255";"1475230162371";"242";"";""
"6";"964286";"992857";"2042";"1475230162606";"35";"";""
"2";"350001";"607142";"19663";"1475230162369";"274";"";""
"7";"992858";"1000000";"517";"1475230162639";"8";"";""
"4";"785715";"900000";"8379";"1475230162463";"221";"";""
"7";"1";"1000000";"78498";"1475230162368";"317";"true";"Prim90"
"7";"9928572";"10000000";"4391";"1475230163232";"411";"";""
"6";"9642858";"9928571";"17692";"1475230163012";"1434";"";""
"5";"9000001";"9642857";"40007";"1475230162886";"3177";"";""
"4";"7857143";"9000000";"71705";"1475230162729";"4789";"";""
"3";"6071429";"7857142";"113370";"1475230162688";"6407";"";""
"1";"1";"3500000";"250150";"1475230162687";"6754";"";""
"2";"3500001";"6071428";"167264";"1475230162688";"7298";"";""
"7";"1";"10000000";"664579";"1475230162686";"7300";"true";"Prim90"
"1";"1";"3137";"446";"1475230170034";"0";"";""
"2";"3138";"5539";"286";"1475230170034";"0";"";""
"3";"5540";"7303";"198";"1475230170034";"0";"";""
"4";"7304";"8529";"133";"1475230170035";"1";"";""
"5";"8530";"9313";"89";"1475230170036";"0";"";""
"6";"9314";"9754";"51";"1475230170036";"1";"";""
"7";"9755";"9950";"24";"1475230170038";"0";"";""
"8";"9951";"10000";"2";"1475230170039";"0";"";""
"8";"1";"10000";"1229";"1475230170034";"4";"true";"Prim90"
"1";"1";"31372";"3380";"1475230170041";"7";"";""
"4";"73040";"85294";"1080";"1475230170045";"6";"";""
"3";"55393";"73039";"1598";"1475230170043";"10";"";""
"6";"93138";"97549";"384";"1475230170052";"3";"";""
"5";"85295";"93137";"693";"1475230170051";"6";"";""
"7";"97550";"99509";"167";"1475230170055";"1";"";""
"2";"31373";"55392";"2245";"1475230170042";"19";"";""
"8";"99510";"100000";"45";"1475230170067";"0";"";""
"8";"1";"100000";"9592";"1475230170040";"28";"true";"Prim90"
"1";"1";"313725";"27094";"1475230170069";"194";"";""
"4";"730393";"852941";"9025";"1475230170074";"203";"";""
"3";"553922";"730392";"13187";"1475230170070";"220";"";""
"5";"852942";"931372";"5734";"1475230170172";"122";"";""
"2";"313726";"553921";"18528";"1475230170070";"232";"";""
"8";"995099";"1000000";"355";"1475230170303";"6";"";""
"7";"975491";"995098";"1384";"1475230170299";"28";"";""
"6";"931373";"975490";"3191";"1475230170277";"52";"";""
"8";"1";"1000000";"78498";"1475230170069";"260";"true";"Prim90"
"8";"9950981";"10000000";"2989";"1475230170992";"191";"";""
"7";"9754902";"9950980";"12115";"1475230170771";"888";"";""
"6";"9313726";"9754901";"27435";"1475230170539";"3014";"";""
"5";"8529412";"9313725";"49045";"1475230170429";"3748";"";""
"4";"7303922";"8529411";"77088";"1475230170332";"5764";"";""
"1";"1";"3137254";"225992";"1475230170331";"5968";"";""
"3";"5539216";"7303921";"112598";"1475230170331";"6783";"";""
"2";"3137255";"5539215";"157317";"1475230170331";"7072";"";""
"8";"1";"10000000";"664579";"1475230170330";"7073";"true";"Prim90"
"1";"1";"2842";"412";"1475230177450";"0";"";""
"2";"2843";"5087";"268";"1475230177451";"0";"";""
"3";"5088";"6807";"196";"1475230177453";"0";"";""
"4";"6808";"8070";"138";"1475230177455";"0";"";""
"5";"8071";"8947";"98";"1475230177456";"0";"";""
"6";"8948";"9508";"65";"1475230177457";"0";"";""
"7";"9509";"9824";"34";"1475230177460";"0";"";""
"8";"9825";"9964";"16";"1475230177461";"0";"";""
"9";"9965";"10000";"2";"1475230177461";"0";"";""
"9";"1";"10000";"1229";"1475230177450";"11";"true";"Prim90"
"1";"1";"28421";"3092";"1475230177464";"7";"";""
"2";"28422";"50877";"2119";"1475230177464";"11";"";""
"3";"50878";"68070";"1567";"1475230177469";"7";"";""
"5";"80702";"89473";"764";"1475230177479";"4";"";""
"4";"68071";"80701";"1121";"1475230177478";"6";"";""
"6";"89474";"95087";"502";"1475230177482";"2";"";""
"8";"98246";"99649";"126";"1475230177486";"0";"";""
"7";"95088";"98245";"269";"1475230177485";"2";"";""
"9";"99650";"100000";"32";"1475230177489";"0";"";""
"9";"1";"100000";"9592";"1475230177463";"26";"true";"Prim90"
"1";"1";"284210";"24772";"1475230177491";"168";"";""
"5";"807018";"894736";"6436";"1475230177594";"116";"";""
"3";"508772";"680701";"12922";"1475230177495";"216";"";""
"2";"284211";"508771";"17424";"1475230177494";"242";"";""
"4";"680702";"807017";"9350";"1475230177575";"192";"";""
"6";"894737";"950877";"4071";"1475230177712";"68";"";""
"7";"950878";"982456";"2267";"1475230177742";"38";"";""
"9";"996492";"1000000";"256";"1475230177782";"4";"";""
"8";"982457";"996491";"1000";"1475230177770";"17";"";""
"9";"1";"1000000";"78498";"1475230177491";"297";"true";"Prim90"
"8";"9824562";"9964912";"8640";"1475230178486";"627";"";""
"7";"9508772";"9824561";"19654";"1475230178254";"1502";"";""
"9";"9964913";"10000000";"2145";"1475230179615";"146";"";""
"6";"8947369";"9508771";"34946";"1475230178105";"2600";"";""
"5";"8070176";"8947368";"55008";"1475230177997";"4541";"";""
"4";"6807018";"8070175";"79862";"1475230177873";"5529";"";""
"1";"1";"2842105";"206252";"1475230177790";"6264";"";""
"3";"5087720";"6807017";"110139";"1475230177795";"6660";"";""
"2";"2842106";"5087719";"147933";"1475230177790";"7310";"";""
"9";"1";"10000000";"664579";"1475230177789";"7311";"true";"Prim90"
"1";"1";"2597";"378";"1475230185144";"0";"";""
"2";"2598";"4701";"256";"1475230185145";"0";"";""
