"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idõ";"Idõ";"Összefoglaló";"Módszer"
"12";"9607";"9842";"29";"1475231165408";"0";"";""
"13";"9843";"10000";"15";"1475231165408";"2";"";""
"11";"9252";"9606";"39";"1475231165408";"2";"";""
"13";"1";"10000";"1229";"1475231165382";"30";"true";"Prim8"
"1";"1";"13779";"1629";"1475231165432";"6";"";""
"4";"40158";"50393";"954";"1475231165433";"7";"";""
"2";"13780";"27165";"1347";"1475231165433";"7";"";""
"3";"27166";"40157";"1242";"1475231165433";"8";"";""
"6";"60237";"68897";"767";"1475231165441";"6";"";""
"10";"88583";"92519";"357";"1475231165449";"3";"";""
"9";"83071";"88582";"468";"1475231165448";"4";"";""
"7";"68898";"77165";"734";"1475231165448";"7";"";""
"5";"50394";"60236";"907";"1475231165441";"14";"";""
"8";"77166";"83070";"532";"1475231165448";"8";"";""
"13";"98426";"100000";"141";"1475231165458";"2";"";""
"12";"96063";"98425";"193";"1475231165458";"2";"";""
"11";"92520";"96062";"321";"1475231165455";"5";"";""
"13";"1";"100000";"9592";"1475231165415";"48";"true";"Prim8"
"4";"401575";"503937";"7856";"1475231165482";"151";"";""
"3";"271654";"401574";"10193";"1475231165482";"173";"";""
"1";"1";"137795";"12824";"1475231165481";"226";"";""
"13";"984252";"1000000";"1134";"1475231165688";"29";"";""
"11";"925197";"960629";"2531";"1475231165688";"59";"";""
"2";"137796";"271653";"10954";"1475231165482";"300";"";""
"12";"960630";"984251";"1704";"1475231165688";"103";"";""
"5";"503938";"602362";"7453";"1475231165482";"316";"";""
"10";"885827";"925196";"2883";"1475231165655";"161";"";""
"8";"771654";"830708";"4352";"1475231165655";"179";"";""
"9";"830709";"885826";"4031";"1475231165655";"195";"";""
"6";"602363";"688976";"6454";"1475231165655";"223";"";""
"7";"688977";"771653";"6129";"1475231165655";"247";"";""
"13";"1";"1000000";"78498";"1475231165463";"441";"true";"Prim8"
"13";"9842520";"10000000";"9678";"1475231166114";"2437";"";""
"12";"9606300";"9842519";"14666";"1475231166111";"3759";"";""
"11";"9251969";"9606299";"22048";"1475231166107";"5730";"";""
"10";"8858268";"9251968";"24574";"1475231166101";"6220";"";""
"1";"1";"1377952";"105531";"1475231165920";"7135";"";""
"9";"8307087";"8858267";"34558";"1475231166081";"7860";"";""
"8";"7716536";"8307086";"37116";"1475231166078";"8016";"";""
"2";"1377953";"2716535";"92235";"1475231165920";"9246";"";""
"4";"4015749";"5039370";"66857";"1475231165928";"9474";"";""
"7";"6889764";"7716535";"52301";"1475231166074";"9549";"";""
"6";"6023623";"6889763";"55255";"1475231166068";"9635";"";""
"5";"5039371";"6023622";"63336";"1475231166045";"9902";"";""
"3";"2716536";"4015748";"86424";"1475231165928";"10246";"";""
"13";"1";"10000000";"664579";"1475231165905";"10276";"true";"Prim8"
"2";"1302";"2500";"155";"1475231176235";"0";"";""
"3";"2501";"3664";"144";"1475231176235";"0";"";""
"4";"3665";"4794";"134";"1475231176235";"0";"";""
"1";"1";"1301";"212";"1475231176235";"2";"";""
"5";"4795";"5684";"103";"1475231176240";"0";"";""
"6";"5685";"6541";"96";"1475231176240";"1";"";""
"9";"8014";"8527";"54";"1475231176248";"0";"";""
"10";"8528";"9006";"55";"1475231176248";"0";"";""
"8";"7295";"8013";"80";"1475231176248";"0";"";""
"7";"6542";"7294";"85";"1475231176246";"2";"";""
"11";"9007";"9349";"40";"1475231176252";"0";"";""
"12";"9350";"9657";"34";"1475231176252";"0";"";""
"14";"9864";"10000";"12";"1475231176264";"0";"";""
"13";"9658";"9863";"25";"1475231176264";"0";"";""
"14";"1";"10000";"1229";"1475231176183";"85";"true";"Prim8"
"2";"13014";"25000";"1211";"1475231176308";"6";"";""
"3";"25001";"36643";"1123";"1475231176308";"8";"";""
"5";"47946";"56849";"824";"1475231176315";"6";"";""
"7";"65411";"72945";"680";"1475231176316";"7";"";""
"6";"56850";"65410";"768";"1475231176316";"7";"";""
"4";"36644";"47945";"1055";"1475231176314";"11";"";""
"1";"1";"13013";"1551";"1475231176308";"22";"";""
"9";"80137";"85273";"459";"1475231176341";"6";"";""
"8";"72946";"80136";"632";"1475231176341";"10";"";""
"13";"96576";"98630";"170";"1475231176356";"3";"";""
"12";"93494";"96575";"270";"1475231176356";"3";"";""
"11";"90069";"93493";"306";"1475231176356";"3";"";""
"10";"85274";"90068";"420";"1475231176356";"7";"";""
"14";"98631";"100000";"123";"1475231176371";"0";"";""
"14";"1";"100000";"9592";"1475231176268";"107";"true";"Prim8"
"2";"130137";"250000";"9872";"1475231176467";"210";"";""
"1";"1";"130136";"12172";"1475231176467";"221";"";""
"5";"479453";"568493";"6740";"1475231176467";"256";"";""
"3";"250001";"366438";"9215";"1475231176467";"280";"";""
"4";"366439";"479452";"8707";"1475231176467";"291";"";""
"12";"934932";"965753";"2216";"1475231176838";"52";"";""
"11";"900685";"934931";"2506";"1475231176838";"117";"";""
"10";"852740";"900684";"3511";"1475231176838";"119";"";""
"7";"654110";"729452";"5613";"1475231176771";"208";"";""
"8";"729453";"801369";"5318";"1475231176772";"224";"";""
"9";"801370";"852739";"3753";"1475231176838";"167";"";""
"6";"568494";"654109";"6424";"1475231176771";"251";"";""
"14";"986302";"1000000";"981";"1475231177009";"27";"";""
"13";"965754";"986301";"1470";"1475231177009";"55";"";""
"14";"1";"1000000";"78498";"1475231176382";"684";"true";"Prim8"
"1";"1";"1301369";"100120";"1475231177093";"6368";"";""
"13";"9657535";"9863013";"12746";"1475231180822";"3466";"";""
"11";"9006850";"9349315";"21381";"1475231178761";"5573";"";""
"14";"9863014";"10000000";"8409";"1475231182030";"2409";"";""
"9";"8013699";"8527397";"32235";"1475231177095";"7567";"";""
"12";"9349316";"9657534";"19168";"1475231179723";"5049";"";""
"10";"8527398";"9006849";"30002";"1475231177932";"7176";"";""
"2";"1301370";"2500000";"82952";"1475231177093";"8723";"";""
"7";"6541096";"7294520";"47939";"1475231177093";"9056";"";""
"8";"7294521";"8013698";"45318";"1475231177093";"9117";"";""
"5";"4794521";"5684931";"57529";"1475231177093";"9329";"";""
"6";"5684932";"6541095";"54775";"1475231177093";"9341";"";""
"3";"2500001";"3664383";"77929";"1475231177093";"9529";"";""
"4";"3664384";"4794520";"74076";"1475231177093";"9787";"";""
"14";"1";"10000000";"664579";"1475231177067";"9813";"true";"Prim8"
"2";"1179";"2326";"151";"1475231186917";"0";"";""
"1";"1";"1178";"193";"1475231186916";"1";"";""
"3";"2327";"3383";"132";"1475231186917";"0";"";""
"4";"3384";"4410";"124";"1475231186917";"0";"";""
"6";"5408";"6193";"91";"1475231186920";"0";"";""
"7";"6194";"6948";"87";"1475231186920";"0";"";""
"5";"4411";"5407";"113";"1475231186920";"1";"";""
"9";"7614";"8247";"68";"1475231186920";"1";"";""
"8";"6949";"7613";"76";"1475231186920";"1";"";""
"10";"8248";"8700";"49";"1475231186923";"1";"";""
"11";"8701";"9123";"46";"1475231186924";"0";"";""
"12";"9124";"9425";"36";"1475231186924";"1";"";""
"13";"9426";"9697";"31";"1475231186924";"1";"";""
"14";"9698";"9879";"21";"1475231186924";"1";"";""
"15";"9880";"10000";"11";"1475231186927";"1";"";""
"15";"1";"10000";"1229";"1475231186883";"46";"true";"Prim8"
"1";"1";"11782";"1411";"1475231186976";"6";"";""
"2";"11783";"23262";"1182";"1475231186976";"6";"";""
"3";"23263";"33836";"1031";"1475231186976";"6";"";""
"5";"44109";"54078";"916";"1475231186976";"7";"";""
"10";"82478";"87009";"389";"1475231186984";"3";"";""
"8";"69487";"76132";"597";"1475231186984";"5";"";""
"6";"54079";"61933";"719";"1475231186983";"7";"";""
"7";"61934";"69486";"673";"1475231186984";"6";"";""
"4";"33837";"44108";"966";"1475231186976";"17";"";""
"12";"91239";"94259";"267";"1475231186991";"3";"";""
"11";"87010";"91238";"373";"1475231186991";"4";"";""
"15";"98792";"100000";"110";"1475231186997";"1";"";""
"14";"96979";"98791";"149";"1475231186997";"1";"";""
"13";"94260";"96978";"243";"1475231186997";"1";"";""
"9";"76133";"82477";"566";"1475231186995";"7";"";""
"15";"1";"100000";"9592";"1475231186931";"71";"true";"Prim8"
"10";"824774";"870090";"3324";"1475231187142";"78";"";""
"2";"117825";"232628";"9529";"1475231187041";"208";"";""
"5";"441088";"540785";"7607";"1475231187041";"237";"";""
"4";"338369";"441087";"7958";"1475231187041";"238";"";""
"1";"1";"117824";"11117";"1475231187041";"252";"";""
"6";"540786";"619335";"5933";"1475231187138";"161";"";""
"3";"232629";"338368";"8423";"1475231187041";"259";"";""
"15";"987916";"1000000";"871";"1475231187304";"22";"";""
"14";"969789";"987915";"1293";"1475231187304";"33";"";""
"13";"942599";"969788";"1950";"1475231187304";"48";"";""
"12";"912387";"942598";"2191";"1475231187304";"50";"";""
"9";"761330";"824773";"4699";"1475231187142";"214";"";""
"7";"619336";"694864";"5601";"1475231187138";"225";"";""
"8";"694865";"761329";"4911";"1475231187142";"245";"";""
"11";"870091";"912386";"3091";"1475231187304";"102";"";""
"15";"1";"1000000";"78498";"1475231187004";"403";"true";"Prim8"
"15";"9879155";"10000000";"7432";"1475231188620";"1669";"";""
"14";"9697886";"9879154";"11221";"1475231188620";"2847";"";""
"12";"9123868";"9425981";"18862";"1475231187654";"4393";"";""
"13";"9425982";"9697885";"16926";"1475231187654";"4529";"";""
"1";"1";"1178247";"91361";"1475231187444";"5332";"";""
"11";"8700907";"9123867";"26367";"1475231187654";"5955";"";""
"10";"8247735";"8700906";"28435";"1475231187654";"6131";"";""
"8";"6948641";"7613293";"42052";"1475231187540";"7317";"";""
"9";"7613294";"8247734";"39901";"1475231187654";"7271";"";""
"2";"1178248";"2326283";"79912";"1475231187444";"7635";"";""
"7";"6193354";"6948640";"48185";"1475231187540";"7768";"";""
"6";"5407855";"6193353";"50343";"1475231187540";"7775";"";""
"3";"2326284";"3383685";"71177";"1475231187444";"8008";"";""
"4";"3383686";"4410876";"67588";"1475231187444";"8063";"";""
"5";"4410877";"5407854";"64817";"1475231187540";"8494";"";""
"15";"1";"10000000";"664579";"1475231187407";"8627";"true";"Prim8"
"1";"1";"10000";"1229";"1475231842837";"2";"";""
"1";"1";"10000";"1229";"1475231842837";"3";"true";"Prim90"
"1";"1";"100000";"9592";"1475231842840";"48";"";""
"1";"1";"100000";"9592";"1475231842840";"50";"true";"Prim90"
"1";"1";"1000000";"78498";"1475231842891";"922";"";""
"1";"1";"1000000";"78498";"1475231842890";"925";"true";"Prim90"
"1";"1";"10000000";"664579";"1475231843817";"21642";"";""
"1";"1";"10000000";"664579";"1475231843817";"21644";"true";"Prim90"
"2";"8001";"10000";"222";"1475231865465";"1";"";""
"1";"1";"8000";"1007";"1475231865465";"3";"";""
"2";"1";"10000";"1229";"1475231865462";"6";"true";"Prim90"
"2";"80001";"100000";"1755";"1475231865476";"14";"";""
"1";"1";"80000";"7837";"1475231865473";"36";"";""
"2";"1";"100000";"9592";"1475231865470";"39";"true";"Prim90"
"2";"800001";"1000000";"14547";"1475231865510";"254";"";""
"1";"1";"800000";"63951";"1475231865510";"692";"";""
"2";"1";"1000000";"78498";"1475231865510";"693";"true";"Prim90"
"2";"8000001";"10000000";"124802";"1475231866205";"7462";"";""
"1";"1";"8000000";"539777";"1475231866205";"19211";"";""
"2";"1";"10000000";"664579";"1475231866205";"19211";"true";"Prim90"
"3";"9286";"10000";"79";"1475231885420";"0";"";""
"2";"6429";"9285";"314";"1475231885420";"0";"";""
"1";"1";"6428";"836";"1475231885420";"3";"";""
"3";"1";"10000";"1229";"1475231885420";"4";"true";"Prim90"
"3";"92858";"100000";"621";"1475231885426";"7";"";""
"2";"64286";"92857";"2534";"1475231885426";"19";"";""
"1";"1";"64285";"6437";"1475231885426";"48";"";""
"3";"1";"100000";"9592";"1475231885426";"48";"true";"Prim90"
"3";"928572";"1000000";"5133";"1475231885476";"165";"";""
"2";"642858";"928571";"21088";"1475231885476";"518";"";""
"1";"1";"642857";"52277";"1475231885476";"742";"";""
"3";"1";"1000000";"78498";"1475231885475";"744";"true";"Prim90"
"3";"9285715";"10000000";"44291";"1475231886220";"3441";"";""
"2";"6428572";"9285714";"180063";"1475231886220";"15195";"";""
"1";"1";"6428571";"440225";"1475231886220";"24376";"";""
"3";"1";"10000000";"664579";"1475231886220";"24378";"true";"Prim90"
"4";"9667";"10000";"36";"1475231910600";"0";"";""
"3";"8334";"9666";"148";"1475231910600";"2";"";""
"2";"5334";"8333";"339";"1475231910600";"2";"";""
"1";"1";"5333";"706";"1475231910600";"3";"";""
"4";"1";"10000";"1229";"1475231910599";"4";"true";"Prim90"
"3";"83334";"96666";"1171";"1475231910606";"10";"";""
"2";"53334";"83333";"2694";"1475231910606";"19";"";""
"4";"96667";"100000";"287";"1475231910626";"3";"";""
"1";"1";"53333";"5440";"1475231910606";"29";"";""
"4";"1";"100000";"9592";"1475231910605";"30";"true";"Prim90"
"4";"966667";"1000000";"2382";"1475231910732";"59";"";""
"3";"833334";"966666";"9697";"1475231910636";"313";"";""
"2";"533334";"833333";"22338";"1475231910636";"538";"";""
"1";"1";"533333";"44081";"1475231910636";"630";"";""
"4";"1";"1000000";"78498";"1475231910636";"631";"true";"Prim90"
"4";"9666667";"10000000";"20582";"1475231911267";"1617";"";""
"3";"8333334";"9666666";"83307";"1475231911267";"6972";"";""
"2";"5333334";"8333333";"190633";"1475231911267";"13806";"";""
"1";"1";"5333333";"370057";"1475231911267";"15453";"";""
"4";"1";"10000000";"664579";"1475231911267";"15453";"true";"Prim90"
"4";"9091";"9818";"84";"1475231926722";"0";"";""
"3";"7455";"9090";"184";"1475231926722";"2";"";""
"2";"4546";"7454";"328";"1475231926722";"2";"";""
"1";"1";"4545";"615";"1475231926722";"2";"";""
"5";"9819";"10000";"18";"1475231926725";"0";"";""
"5";"1";"10000";"1229";"1475231926721";"6";"true";"Prim90"
"5";"98182";"100000";"162";"1475231926729";"2";"";""
"4";"90910";"98181";"636";"1475231926729";"7";"";""
"3";"74546";"90909";"1442";"1475231926729";"14";"";""
"2";"45455";"74545";"2638";"1475231926728";"19";"";""
"1";"1";"45454";"4714";"1475231926728";"23";"";""
"5";"1";"100000";"9592";"1475231926727";"24";"true";"Prim90"
"5";"981819";"1000000";"1300";"1475231926753";"34";"";""
"4";"909091";"981818";"5245";"1475231926751";"136";"";""
"3";"745455";"909090";"12048";"1475231926751";"298";"";""
"2";"454546";"745454";"21855";"1475231926751";"416";"";""
"1";"1";"454545";"38050";"1475231926751";"475";"";""
"5";"1";"1000000";"78498";"1475231926751";"475";"true";"Prim90"
"5";"9818182";"10000000";"11180";"1475231927230";"1102";"";""
"4";"9090910";"9818181";"45286";"1475231927230";"4026";"";""
"3";"7454546";"9090909";"102686";"1475231927229";"7117";"";""
"1";"1";"4545454";"318874";"1475231927229";"10034";"";""
"2";"4545455";"7454545";"186553";"1475231927229";"10064";"";""
"5";"1";"10000000";"664579";"1475231927228";"10065";"true";"Prim90"
"4";"8462";"9450";"112";"1475231937294";"0";"";""
"3";"6704";"8461";"193";"1475231937294";"0";"";""
"2";"3957";"6703";"317";"1475231937294";"0";"";""
"1";"1";"3956";"548";"1475231937294";"2";"";""
"6";"9891";"10000";"9";"1475231937297";"0";"";""
"5";"9451";"9890";"50";"1475231937297";"2";"";""
"6";"1";"10000";"1229";"1475231937294";"5";"true";"Prim90"
"5";"94506";"98901";"381";"1475231937301";"4";"";""
"4";"84616";"94505";"868";"1475231937301";"7";"";""
"6";"98902";"100000";"98";"1475231937310";"1";"";""
"3";"67033";"84615";"1568";"1475231937301";"13";"";""
"2";"39561";"67032";"2516";"1475231937301";"17";"";""
"1";"1";"39560";"4161";"1475231937301";"19";"";""
"6";"1";"100000";"9592";"1475231937300";"22";"true";"Prim90"
"5";"945055";"989010";"3142";"1475231937323";"78";"";""
"6";"989011";"1000000";"793";"1475231937403";"19";"";""
"4";"846154";"945054";"7228";"1475231937323";"183";"";""
"3";"670330";"846153";"13001";"1475231937323";"276";"";""
"2";"395605";"670329";"20812";"1475231937323";"357";"";""
"1";"1";"395604";"33522";"1475231937323";"402";"";""
"6";"1";"1000000";"78498";"1475231937323";"402";"true";"Prim90"
"6";"9890110";"10000000";"6750";"1475231937821";"724";"";""
"5";"9450550";"9890109";"27299";"1475231937821";"2623";"";""
"4";"8461539";"9450549";"61827";"1475231937727";"5712";"";""
"3";"6703297";"8461538";"110993";"1475231937727";"8650";"";""
"1";"1";"3956043";"280309";"1475231937727";"10279";"";""
"2";"3956044";"6703296";"177401";"1475231937727";"10857";"";""
"6";"1";"10000000";"664579";"1475231937725";"10859";"true";"Prim90"
"4";"7858";"9000";"125";"1475231948587";"0";"";""
"2";"3501";"6071";"302";"1475231948585";"2";"";""
"5";"9001";"9642";"73";"1475231948587";"1";"";""
"3";"6072";"7857";"201";"1475231948585";"3";"";""
"7";"9929";"10000";"6";"1475231948590";"0";"";""
"1";"1";"3500";"489";"1475231948585";"6";"";""
"6";"9643";"9928";"33";"1475231948590";"1";"";""
"7";"1";"10000";"1229";"1475231948585";"9";"true";"Prim90"
"4";"78572";"90000";"1003";"1475231948599";"8";"";""
"3";"60715";"78571";"1591";"1475231948599";"13";"";""
"1";"1";"35000";"3732";"1475231948595";"18";"";""
"2";"35001";"60714";"2387";"1475231948595";"19";"";""
"7";"99286";"100000";"61";"1475231948614";"2";"";""
"6";"96429";"99285";"246";"1475231948614";"3";"";""
"5";"90001";"96428";"572";"1475231948614";"6";"";""
"7";"1";"100000";"9592";"1475231948595";"25";"true";"Prim90"
"7";"992858";"1000000";"517";"1475231948654";"14";"";""
"6";"964286";"992857";"2042";"1475231948654";"77";"";""
"5";"900001";"964285";"4665";"1475231948623";"171";"";""
"4";"785715";"900000";"8379";"1475231948621";"287";"";""
"3";"607143";"785714";"13255";"1475231948621";"369";"";""
"2";"350001";"607142";"19663";"1475231948621";"400";"";""
"1";"1";"350000";"29977";"1475231948621";"422";"";""
"7";"1";"1000000";"78498";"1475231948621";"422";"true";"Prim90"
"7";"9928572";"10000000";"4391";"1475231949110";"606";"";""
"6";"9642858";"9928571";"17692";"1475231949110";"2399";"";""
"5";"9000001";"9642857";"40007";"1475231949110";"4806";"";""
"4";"7857143";"9000000";"71705";"1475231949045";"7071";"";""
"3";"6071429";"7857142";"113370";"1475231949045";"10792";"";""
"1";"1";"3500000";"250150";"1475231949045";"11464";"";""
"2";"3500001";"6071428";"167264";"1475231949045";"12636";"";""
"7";"1";"10000000";"664579";"1475231949044";"12637";"true";"Prim90"
"3";"5540";"7303";"198";"1475231961685";"0";"";""
"2";"3138";"5539";"286";"1475231961685";"0";"";""
"1";"1";"3137";"446";"1475231961685";"0";"";""
"6";"9314";"9754";"51";"1475231961688";"0";"";""
"5";"8530";"9313";"89";"1475231961688";"0";"";""
"4";"7304";"8529";"133";"1475231961687";"1";"";""
"7";"9755";"9950";"24";"1475231961688";"0";"";""
"8";"9951";"10000";"2";"1475231961691";"1";"";""
"8";"1";"10000";"1229";"1475231961684";"8";"true";"Prim90"
"4";"73040";"85294";"1080";"1475231961695";"10";"";""
"3";"55393";"73039";"1598";"1475231961695";"12";"";""
"2";"31373";"55392";"2245";"1475231961695";"14";"";""
"8";"99510";"100000";"45";"1475231961710";"0";"";""
"7";"97550";"99509";"167";"1475231961710";"2";"";""
"6";"93138";"97549";"384";"1475231961710";"7";"";""
"1";"1";"31372";"3380";"1475231961695";"26";"";""
"5";"85295";"93137";"693";"1475231961710";"14";"";""
"8";"1";"100000";"9592";"1475231961692";"32";"true";"Prim90"
"8";"995099";"1000000";"355";"1475231961803";"10";"";""
"7";"975491";"995098";"1384";"1475231961794";"84";"";""
"6";"931373";"975490";"3191";"1475231961776";"163";"";""
"5";"852942";"931372";"5734";"1475231961776";"303";"";""
"4";"730393";"852941";"9025";"1475231961776";"454";"";""
"3";"553922";"730392";"13187";"1475231961727";"514";"";""
"1";"1";"313725";"27094";"1475231961727";"532";"";""
"2";"313726";"553921";"18528";"1475231961727";"561";"";""
"8";"1";"1000000";"78498";"1475231961725";"566";"true";"Prim90"
"8";"9950981";"10000000";"2989";"1475231964526";"464";"";""
"7";"9754902";"9950980";"12115";"1475231963767";"2955";"";""
"6";"9313726";"9754901";"27435";"1475231963371";"4932";"";""
"5";"8529412";"9313725";"49045";"1475231962908";"6950";"";""
"4";"7303922";"8529411";"77088";"1475231962306";"9161";"";""
"1";"1";"3137254";"225992";"1475231962306";"11731";"";""
"3";"5539216";"7303921";"112598";"1475231962306";"11921";"";""
"2";"3137255";"5539215";"157317";"1475231962306";"13583";"";""
"8";"1";"10000000";"664579";"1475231962292";"13624";"true";"Prim90"
"1";"1";"2842";"412";"1475231975934";"2";"";""
"2";"2843";"5087";"268";"1475231975937";"1";"";""
"3";"5088";"6807";"196";"1475231975938";"0";"";""
"4";"6808";"8070";"138";"1475231975938";"0";"";""
"5";"8071";"8947";"98";"1475231975938";"2";"";""
"6";"8948";"9508";"65";"1475231975940";"0";"";""
"7";"9509";"9824";"34";"1475231975940";"35";"";""
"8";"9825";"9964";"16";"1475231976001";"0";"";""
"9";"9965";"10000";"2";"1475231976003";"0";"";""
"9";"1";"10000";"1229";"1475231975919";"85";"true";"Prim90"
"1";"1";"28421";"3092";"1475231976006";"15";"";""
"2";"28422";"50877";"2119";"1475231976021";"17";"";""
"3";"50878";"68070";"1567";"1475231976038";"14";"";""
"4";"68071";"80701";"1121";"1475231976052";"18";"";""
"6";"89474";"95087";"502";"1475231976070";"4";"";""
"5";"80702";"89473";"764";"1475231976070";"6";"";""
"8";"98246";"99649";"126";"1475231976077";"1";"";""
"7";"95088";"98245";"269";"1475231976074";"4";"";""
"9";"99650";"100000";"32";"1475231976078";"0";"";""
"9";"1";"100000";"9592";"1475231976004";"124";"true";"Prim90"
"1";"1";"284210";"24772";"1475231976129";"478";"";""
"9";"996492";"1000000";"256";"1475231976729";"7";"";""
"8";"982457";"996491";"1000";"1475231976723";"26";"";""
"7";"950878";"982456";"2267";"1475231976693";"199";"";""
"6";"894737";"950877";"4071";"1475231976690";"442";"";""
"5";"807018";"894736";"6436";"1475231976659";"645";"";""
"4";"680702";"807017";"9350";"1475231976655";"682";"";""
"3";"508772";"680701";"12922";"1475231976620";"813";"";""
"2";"284211";"508771";"17424";"1475231976611";"1061";"";""
"9";"1";"1000000";"78498";"1475231976128";"1545";"true";"Prim90"
"9";"9964913";"10000000";"2145";"1475231981645";"502";"";""
"8";"9824562";"9964912";"8640";"1475231980695";"2163";"";""
"7";"9508772";"9824561";"19654";"1475231979737";"4467";"";""
"6";"8947369";"9508771";"34946";"1475231979028";"7025";"";""
"5";"8070176";"8947368";"55008";"1475231978580";"9267";"";""
"4";"6807018";"8070175";"79862";"1475231978142";"11847";"";""
"1";"1";"2842105";"206252";"1475231977674";"12809";"";""
"3";"5087720";"6807017";"110139";"1475231977674";"13454";"";""
"2";"2842106";"5087719";"147933";"1475231977674";"14179";"";""
"9";"1";"10000000";"664579";"1475231977673";"14180";"true";"Prim90"
"5";"7637";"8571";"99";"1475231991854";"2";"";""
"3";"4702";"6363";"195";"1475231991854";"2";"";""
"2";"2598";"4701";"256";"1475231991854";"2";"";""
"1";"1";"2597";"378";"1475231991854";"3";"";""
"8";"9637";"9870";"27";"1475231991857";"0";"";""
"6";"8572";"9220";"75";"1475231991857";"0";"";""
"7";"9221";"9636";"48";"1475231991857";"0";"";""
"10";"9975";"10000";"0";"1475231991857";"0";"";""
"9";"9871";"9974";"12";"1475231991857";"0";"";""
"4";"6364";"7636";"139";"1475231991856";"1";"";""
"10";"1";"10000";"1229";"1475231991853";"6";"true";"Prim90"
"5";"76364";"85714";"830";"1475231991859";"8";"";""
"4";"63637";"76363";"1133";"1475231991859";"9";"";""
"3";"47013";"63636";"1528";"1475231991859";"11";"";""
"2";"25975";"47012";"1994";"1475231991859";"12";"";""
"9";"98702";"99740";"96";"1475231991874";"0";"";""
"8";"96364";"98701";"192";"1475231991872";"3";"";""
"7";"92208";"96363";"378";"1475231991872";"4";"";""
"1";"1";"25974";"2857";"1475231991859";"19";"";""
"10";"99741";"100000";"22";"1475231991878";"1";"";""
"6";"85715";"92207";"562";"1475231991872";"9";"";""
"10";"1";"100000";"9592";"1475231991859";"22";"true";"Prim90"
"9";"987013";"997402";"745";"1475231991953";"18";"";""
"10";"997403";"1000000";"182";"1475231991971";"4";"";""
"8";"963637";"987012";"1683";"1475231991948";"79";"";""
"7";"922078";"963636";"3001";"1475231991946";"145";"";""
"6";"857143";"922077";"4748";"1475231991946";"186";"";""
"5";"763637";"857142";"6885";"1475231991920";"247";"";""
"4";"636364";"763636";"9429";"1475231991882";"370";"";""
"1";"1";"259740";"22818";"1475231991882";"373";"";""
"3";"470130";"636363";"12594";"1475231991882";"377";"";""
"2";"259741";"470129";"16413";"1475231991882";"399";"";""
"10";"1";"1000000";"78498";"1475231991881";"400";"true";"Prim90"
"10";"9974026";"10000000";"1579";"1475231994628";"298";"";""
"9";"9870130";"9974025";"6404";"1475231993928";"1168";"";""
"8";"9636364";"9870129";"14496";"1475231993327";"2708";"";""
"7";"9220780";"9636363";"25879";"1475231992884";"4632";"";""
"6";"8571429";"9220779";"40588";"1475231992369";"6643";"";""
"5";"7636364";"8571428";"58755";"1475231992321";"8671";"";""
"1";"1";"2597402";"189705";"1475231992283";"10596";"";""
"4";"6363637";"7636363";"80757";"1475231992283";"10799";"";""
"3";"4701299";"6363636";"107064";"1475231992283";"12272";"";""
"2";"2597403";"4701298";"139352";"1475231992283";"12592";"";""
"10";"1";"10000000";"664579";"1475231992283";"12593";"true";"Prim90"
"1";"1";"2391";"355";"1475232004895";"2";"";""
"5";"7234";"8201";"104";"1475232004898";"0";"";""
"4";"5969";"7233";"143";"1475232004898";"0";"";""
"2";"2392";"4367";"241";"1475232004898";"0";"";""
"3";"4368";"5968";"185";"1475232004898";"0";"";""
"6";"8202";"8913";"80";"1475232004898";"2";"";""
"8";"9408";"9723";"36";"1475232004900";"0";"";""
"9";"9724";"9901";"22";"1475232004900";"0";"";""
"7";"8914";"9407";"55";"1475232004898";"2";"";""
"11";"9981";"10000";"0";"1475232004901";"1";"";""
"10";"9902";"9980";"8";"1475232004901";"1";"";""
"11";"1";"10000";"1229";"1475232004880";"22";"true";"Prim90"
"5";"72333";"82015";"863";"1475232004905";"8";"";""
"4";"59684";"72332";"1125";"1475232004905";"8";"";""
"3";"43676";"59683";"1482";"1475232004904";"11";"";""
"2";"23914";"43675";"1890";"1475232004904";"12";"";""
"9";"97234";"99011";"150";"1475232004916";"1";"";""
"7";"89131";"94071";"441";"1475232004913";"4";"";""
"8";"94072";"97233";"279";"1475232004916";"1";"";""
"6";"82016";"89130";"614";"1475232004905";"14";"";""
"1";"1";"23913";"2661";"1475232004904";"24";"";""
"11";"99803";"100000";"18";"1475232004928";"0";"";""
"10";"99012";"99802";"69";"1475232004928";"0";"";""
"11";"1";"100000";"9592";"1475232004904";"24";"true";"Prim90"
"3";"436759";"596837";"12159";"1475232004931";"354";"";""
"4";"596838";"723320";"9425";"1475232004931";"357";"";""
"1";"1";"239130";"21150";"1475232004930";"381";"";""
"5";"723321";"820158";"7136";"1475232004931";"416";"";""
"2";"239131";"436758";"15555";"1475232004930";"433";"";""
"10";"990119";"998023";"578";"1475232005369";"14";"";""
"9";"972333";"990118";"1251";"1475232005369";"30";"";""
"8";"940712";"972332";"2295";"1475232005369";"53";"";""
"6";"820159";"891304";"5217";"1475232005210";"218";"";""
"11";"998024";"1000000";"137";"1475232005425";"4";"";""
"7";"891305";"940711";"3595";"1475232005369";"130";"";""
"11";"1";"1000000";"78498";"1475232004930";"569";"true";"Prim90"
"10";"9901186";"9980237";"4871";"1475232009147";"1102";"";""
