"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idő";"Idő";"Összefoglaló";"Módszer"
"3";"1";"10000";"1229";"1475234428520";"2";"true";"Prim90"
"3";"92858";"100000";"621";"1475234428525";"2";"";""
"2";"64286";"92857";"2534";"1475234428524";"8";"";""
"1";"1";"64285";"6437";"1475234428524";"13";"";""
"3";"1";"100000";"9592";"1475234428524";"13";"true";"Prim90"
"3";"928572";"1000000";"5133";"1475234428539";"54";"";""
"2";"642858";"928571";"21088";"1475234428539";"189";"";""
"1";"1";"642857";"52277";"1475234428539";"284";"";""
"3";"1";"1000000";"78498";"1475234428538";"286";"true";"Prim90"
"3";"9285715";"10000000";"44291";"1475234428825";"1460";"";""
"2";"6428572";"9285714";"180063";"1475234428825";"5170";"";""
"1";"1";"6428571";"440225";"1475234428825";"6685";"";""
"3";"1";"10000000";"664579";"1475234428824";"6686";"true";"Prim90"
"3";"8334";"9666";"148";"1475234435555";"1";"";""
"1";"1";"5333";"706";"1475234435555";"1";"";""
"2";"5334";"8333";"339";"1475234435555";"1";"";""
"4";"9667";"10000";"36";"1475234435556";"1";"";""
"4";"1";"10000";"1229";"1475234435555";"2";"true";"Prim90"
"4";"96667";"100000";"287";"1475234435560";"1";"";""
"3";"83334";"96666";"1171";"1475234435559";"5";"";""
"2";"53334";"83333";"2694";"1475234435559";"9";"";""
"1";"1";"53333";"5440";"1475234435558";"13";"";""
"4";"1";"100000";"9592";"1475234435558";"13";"true";"Prim90"
"4";"966667";"1000000";"2382";"1475234435573";"27";"";""
"3";"833334";"966666";"9697";"1475234435572";"95";"";""
"2";"533334";"833333";"22338";"1475234435572";"179";"";""
"1";"1";"533333";"44081";"1475234435572";"210";"";""
"4";"1";"1000000";"78498";"1475234435572";"210";"true";"Prim90"
"4";"9666667";"10000000";"20582";"1475234435784";"704";"";""
"3";"8333334";"9666666";"83307";"1475234435784";"2611";"";""
"2";"5333334";"8333333";"190633";"1475234435784";"4702";"";""
"1";"1";"5333333";"370057";"1475234435784";"5269";"";""
"4";"1";"10000000";"664579";"1475234435783";"5269";"true";"Prim90"
"1";"1";"4545";"615";"1475234441096";"0";"";""
"4";"9091";"9818";"84";"1475234441101";"0";"";""
"3";"7455";"9090";"184";"1475234441101";"0";"";""
"5";"9819";"10000";"18";"1475234441102";"0";"";""
"2";"4546";"7454";"328";"1475234441100";"1";"";""
"5";"1";"10000";"1229";"1475234441095";"8";"true";"Prim90"
"4";"90910";"98181";"636";"1475234441106";"2";"";""
"5";"98182";"100000";"162";"1475234441110";"0";"";""
"3";"74546";"90909";"1442";"1475234441105";"6";"";""
"2";"45455";"74545";"2638";"1475234441105";"9";"";""
"1";"1";"45454";"4714";"1475234441105";"10";"";""
"5";"1";"100000";"9592";"1475234441104";"15";"true";"Prim90"
"5";"981819";"1000000";"1300";"1475234441169";"17";"";""
"4";"909091";"981818";"5245";"1475234441122";"67";"";""
"3";"745455";"909090";"12048";"1475234441121";"145";"";""
"2";"454546";"745454";"21855";"1475234441120";"221";"";""
"1";"1";"454545";"38050";"1475234441120";"222";"";""
"5";"1";"1000000";"78498";"1475234441120";"222";"true";"Prim90"
"5";"9818182";"10000000";"11180";"1475234441381";"510";"";""
"4";"9090910";"9818181";"45286";"1475234441348";"1981";"";""
"3";"7454546";"9090909";"102686";"1475234441345";"4278";"";""
"2";"4545455";"7454545";"186553";"1475234441345";"6502";"";""
"1";"1";"4545454";"318874";"1475234441344";"6549";"";""
"5";"1";"10000000";"664579";"1475234441344";"6550";"true";"Prim90"
"1";"1";"3956";"548";"1475234447958";"2";"";""
"2";"3957";"6703";"317";"1475234447969";"0";"";""
"3";"6704";"8461";"193";"1475234447974";"1";"";""
"4";"8462";"9450";"112";"1475234447977";"0";"";""
"5";"9451";"9890";"50";"1475234447983";"0";"";""
"6";"9891";"10000";"9";"1475234447986";"0";"";""
"6";"1";"10000";"1229";"1475234447956";"33";"true";"Prim90"
"1";"1";"39560";"4161";"1475234447992";"10";"";""
"3";"67033";"84615";"1568";"1475234447994";"9";"";""
"2";"39561";"67032";"2516";"1475234447993";"13";"";""
"4";"84616";"94505";"868";"1475234448006";"4";"";""
"6";"98902";"100000";"98";"1475234448011";"1";"";""
"5";"94506";"98901";"381";"1475234448008";"3";"";""
"6";"1";"100000";"9592";"1475234447991";"24";"true";"Prim90"
"4";"846154";"945054";"7228";"1475234448052";"121";"";""
"5";"945055";"989010";"3142";"1475234448140";"71";"";""
"3";"670330";"846153";"13001";"1475234448017";"190";"";""
"6";"989011";"1000000";"793";"1475234448214";"8";"";""
"2";"395605";"670329";"20812";"1475234448017";"208";"";""
"1";"1";"395604";"33522";"1475234448016";"224";"";""
"6";"1";"1000000";"78498";"1475234448016";"224";"true";"Prim90"
"6";"9890110";"10000000";"6750";"1475234448480";"486";"";""
"5";"9450550";"9890109";"27299";"1475234448345";"1523";"";""
"4";"8461539";"9450549";"61827";"1475234448276";"3326";"";""
"3";"6703297";"8461538";"110993";"1475234448243";"4868";"";""
"1";"1";"3956043";"280309";"1475234448242";"5464";"";""
"2";"3956044";"6703296";"177401";"1475234448242";"5629";"";""
"6";"1";"10000000";"664579";"1475234448241";"5630";"true";"Prim90"
"1";"1";"3500";"489";"1475234453885";"0";"";""
"4";"7858";"9000";"125";"1475234453885";"0";"";""
"2";"3501";"6071";"302";"1475234453885";"0";"";""
"5";"9001";"9642";"73";"1475234453886";"0";"";""
"6";"9643";"9928";"33";"1475234453887";"0";"";""
"3";"6072";"7857";"201";"1475234453885";"0";"";""
"7";"9929";"10000";"6";"1475234453888";"0";"";""
"7";"1";"10000";"1229";"1475234453885";"4";"true";"Prim90"
"3";"60715";"78571";"1591";"1475234453890";"6";"";""
"4";"78572";"90000";"1003";"1475234453891";"6";"";""
"2";"35001";"60714";"2387";"1475234453890";"8";"";""
"1";"1";"35000";"3732";"1475234453890";"8";"";""
"7";"99286";"100000";"61";"1475234453899";"1";"";""
"6";"96429";"99285";"246";"1475234453899";"1";"";""
"5";"90001";"96428";"572";"1475234453898";"2";"";""
"7";"1";"100000";"9592";"1475234453889";"12";"true";"Prim90"
"4";"785715";"900000";"8379";"1475234453904";"92";"";""
"5";"900001";"964285";"4665";"1475234453940";"68";"";""
"6";"964286";"992857";"2042";"1475234454013";"24";"";""
"7";"992858";"1000000";"517";"1475234454041";"8";"";""
"1";"1";"350000";"29977";"1475234453903";"163";"";""
"3";"607143";"785714";"13255";"1475234453903";"180";"";""
"2";"350001";"607142";"19663";"1475234453903";"197";"";""
"7";"1";"1000000";"78498";"1475234453901";"199";"true";"Prim90"
"7";"9928572";"10000000";"4391";"1475234454260";"290";"";""
"6";"9642858";"9928571";"17692";"1475234454179";"971";"";""
"5";"9000001";"9642857";"40007";"1475234454137";"2323";"";""
"4";"7857143";"9000000";"71705";"1475234454103";"3425";"";""
"3";"6071429";"7857142";"113370";"1475234454102";"4424";"";""
"1";"1";"3500000";"250150";"1475234454102";"4508";"";""
"2";"3500001";"6071428";"167264";"1475234454102";"4965";"";""
"7";"1";"10000000";"664579";"1475234454101";"4967";"true";"Prim90"
"1";"1";"3137";"446";"1475234459109";"0";"";""
"2";"3138";"5539";"286";"1475234459109";"0";"";""
"5";"8530";"9313";"89";"1475234459110";"0";"";""
"3";"5540";"7303";"198";"1475234459109";"0";"";""
"6";"9314";"9754";"51";"1475234459111";"0";"";""
"4";"7304";"8529";"133";"1475234459109";"0";"";""
"7";"9755";"9950";"24";"1475234459113";"0";"";""
"8";"9951";"10000";"2";"1475234459116";"1";"";""
"8";"1";"10000";"1229";"1475234459108";"9";"true";"Prim90"
"3";"55393";"73039";"1598";"1475234459118";"5";"";""
"4";"73040";"85294";"1080";"1475234459118";"5";"";""
"2";"31373";"55392";"2245";"1475234459118";"6";"";""
"1";"1";"31372";"3380";"1475234459118";"6";"";""
"7";"97550";"99509";"167";"1475234459126";"1";"";""
"5";"85295";"93137";"693";"1475234459125";"4";"";""
"8";"99510";"100000";"45";"1475234459127";"0";"";""
"6";"93138";"97549";"384";"1475234459126";"1";"";""
"8";"1";"100000";"9592";"1475234459117";"14";"true";"Prim90"
"5";"852942";"931372";"5734";"1475234459171";"102";"";""
"4";"730393";"852941";"9025";"1475234459134";"141";"";""
"2";"313726";"553921";"18528";"1475234459134";"171";"";""
"1";"1";"313725";"27094";"1475234459134";"168";"";""
"6";"931373";"975490";"3191";"1475234459266";"37";"";""
"3";"553922";"730392";"13187";"1475234459134";"171";"";""
"8";"995099";"1000000";"355";"1475234459307";"6";"";""
"7";"975491";"995098";"1384";"1475234459304";"15";"";""
"8";"1";"1000000";"78498";"1475234459132";"187";"true";"Prim90"
"8";"9950981";"10000000";"2989";"1475234459628";"132";"";""
"7";"9754902";"9950980";"12115";"1475234459513";"826";"";""
"6";"9313726";"9754901";"27435";"1475234459436";"1688";"";""
"5";"8529412";"9313725";"49045";"1475234459358";"2817";"";""
"4";"7303922";"8529411";"77088";"1475234459324";"4519";"";""
"1";"1";"3137254";"225992";"1475234459321";"5207";"";""
"3";"5539216";"7303921";"112598";"1475234459323";"5470";"";""
"2";"3137255";"5539215";"157317";"1475234459322";"5713";"";""
"8";"1";"10000000";"664579";"1475234459320";"5716";"true";"Prim90"
"1";"1";"2842";"412";"1475234465075";"0";"";""
"3";"5088";"6807";"196";"1475234465075";"1";"";""
"2";"2843";"5087";"268";"1475234465075";"1";"";""
"4";"6808";"8070";"138";"1475234465077";"0";"";""
"5";"8071";"8947";"98";"1475234465078";"0";"";""
"6";"8948";"9508";"65";"1475234465081";"0";"";""
"7";"9509";"9824";"34";"1475234465083";"0";"";""
"8";"9825";"9964";"16";"1475234465084";"0";"";""
"9";"9965";"10000";"2";"1475234465084";"0";"";""
"9";"1";"10000";"1229";"1475234465075";"10";"true";"Prim90"
"1";"1";"28421";"3092";"1475234465086";"6";"";""
"2";"28422";"50877";"2119";"1475234465086";"5";"";""
"3";"50878";"68070";"1567";"1475234465086";"5";"";""
"6";"89474";"95087";"502";"1475234465095";"2";"";""
"5";"80702";"89473";"764";"1475234465094";"5";"";""
"4";"68071";"80701";"1121";"1475234465093";"6";"";""
"7";"95088";"98245";"269";"1475234465099";"1";"";""
"8";"98246";"99649";"126";"1475234465100";"1";"";""
"9";"99650";"100000";"32";"1475234465102";"0";"";""
"9";"1";"100000";"9592";"1475234465086";"18";"true";"Prim90"
"2";"284211";"508771";"17424";"1475234465107";"151";"";""
"4";"680702";"807017";"9350";"1475234465152";"142";"";""
"3";"508772";"680701";"12922";"1475234465120";"151";"";""
"1";"1";"284210";"24772";"1475234465106";"163";"";""
"5";"807018";"894736";"6436";"1475234465219";"82";"";""
"8";"982457";"996491";"1000";"1475234465306";"11";"";""
"6";"894737";"950877";"4071";"1475234465276";"44";"";""
"9";"996492";"1000000";"256";"1475234465318";"2";"";""
"7";"950878";"982456";"2267";"1475234465300";"27";"";""
"9";"1";"1000000";"78498";"1475234465105";"222";"true";"Prim90"
"9";"9964913";"10000000";"2145";"1475234465941";"162";"";""
"8";"9824562";"9964912";"8640";"1475234465724";"657";"";""
"7";"9508772";"9824561";"19654";"1475234465668";"1449";"";""
"6";"8947369";"9508771";"34946";"1475234465545";"2395";"";""
"5";"8070176";"8947368";"55008";"1475234465433";"3320";"";""
"4";"6807018";"8070175";"79862";"1475234465376";"4350";"";""
"1";"1";"2842105";"206252";"1475234465328";"4674";"";""
"3";"5087720";"6807017";"110139";"1475234465342";"5141";"";""
"2";"2842106";"5087719";"147933";"1475234465331";"5397";"";""
"9";"1";"10000000";"664579";"1475234465328";"5401";"true";"Prim90"
"1";"1";"2597";"378";"1475234470775";"0";"";""
"2";"2598";"4701";"256";"1475234470775";"1";"";""
"3";"4702";"6363";"195";"1475234470776";"0";"";""
"4";"6364";"7636";"139";"1475234470777";"0";"";""
"5";"7637";"8571";"99";"1475234470778";"0";"";""
"6";"8572";"9220";"75";"1475234470779";"0";"";""
"7";"9221";"9636";"48";"1475234470780";"0";"";""
"8";"9637";"9870";"27";"1475234470782";"0";"";""
"9";"9871";"9974";"12";"1475234470784";"0";"";""
"10";"9975";"10000";"0";"1475234470785";"0";"";""
"10";"1";"10000";"1229";"1475234470774";"12";"true";"Prim90"
"1";"1";"25974";"2857";"1475234470787";"5";"";""
"2";"25975";"47012";"1994";"1475234470788";"6";"";""
"3";"47013";"63636";"1528";"1475234470788";"6";"";""
"4";"63637";"76363";"1133";"1475234470795";"4";"";""
"5";"76364";"85714";"830";"1475234470796";"3";"";""
"6";"85715";"92207";"562";"1475234470799";"2";"";""
"8";"96364";"98701";"192";"1475234470801";"1";"";""
"7";"92208";"96363";"378";"1475234470800";"1";"";""
"9";"98702";"99740";"96";"1475234470802";"1";"";""
"10";"99741";"100000";"22";"1475234470803";"1";"";""
"10";"1";"100000";"9592";"1475234470787";"19";"true";"Prim90"
"1";"1";"259740";"22818";"1475234470808";"112";"";""
"3";"470130";"636363";"12594";"1475234470817";"146";"";""
"4";"636364";"763636";"9429";"1475234470851";"117";"";""
"2";"259741";"470129";"16413";"1475234470808";"178";"";""
"5";"763637";"857142";"6885";"1475234470919";"82";"";""
"6";"857143";"922077";"4748";"1475234470970";"50";"";""
"8";"963637";"987012";"1683";"1475234471003";"22";"";""
"7";"922078";"963636";"3001";"1475234470995";"33";"";""
"9";"987013";"997402";"745";"1475234471021";"9";"";""
"10";"997403";"1000000";"182";"1475234471026";"3";"";""
"10";"1";"1000000";"78498";"1475234470807";"225";"true";"Prim90"
"10";"9974026";"10000000";"1579";"1475234471813";"93";"";""
"9";"9870130";"9974025";"6404";"1475234471641";"467";"";""
"8";"9636364";"9870129";"14496";"1475234471462";"1108";"";""
"7";"9220780";"9636363";"25879";"1475234471353";"1706";"";""
"6";"8571429";"9220779";"40588";"1475234471263";"2614";"";""
"5";"7636364";"8571428";"58755";"1475234471143";"3258";"";""
"4";"6363637";"7636363";"80757";"1475234471070";"3969";"";""
"1";"1";"2597402";"189705";"1475234471034";"4070";"";""
"3";"4701299";"6363636";"107064";"1475234471036";"4552";"";""
"2";"2597403";"4701298";"139352";"1475234471034";"4737";"";""
"10";"1";"10000000";"664579";"1475234471033";"4739";"true";"Prim90"
"1";"1";"2391";"355";"1475234475827";"0";"";""
"2";"2392";"4367";"241";"1475234475828";"1";"";""
"4";"5969";"7233";"143";"1475234475829";"0";"";""
"5";"7234";"8201";"104";"1475234475830";"0";"";""
"3";"4368";"5968";"185";"1475234475828";"1";"";""
"6";"8202";"8913";"80";"1475234475833";"0";"";""
"7";"8914";"9407";"55";"1475234475834";"0";"";""
"8";"9408";"9723";"36";"1475234475834";"0";"";""
"9";"9724";"9901";"22";"1475234475836";"0";"";""
"10";"9902";"9980";"8";"1475234475836";"0";"";""
"11";"9981";"10000";"0";"1475234475837";"0";"";""
"11";"1";"10000";"1229";"1475234475827";"10";"true";"Prim90"
"4";"59684";"72332";"1125";"1475234475839";"4";"";""
"1";"1";"23913";"2661";"1475234475839";"4";"";""
"2";"23914";"43675";"1890";"1475234475839";"5";"";""
"3";"43676";"59683";"1482";"1475234475839";"7";"";""
"6";"82016";"89130";"614";"1475234475844";"4";"";""
"5";"72333";"82015";"863";"1475234475844";"4";"";""
"10";"99012";"99802";"69";"1475234475849";"1";"";""
"7";"89131";"94071";"441";"1475234475848";"2";"";""
"11";"99803";"100000";"18";"1475234475851";"0";"";""
"8";"94072";"97233";"279";"1475234475849";"1";"";""
"9";"97234";"99011";"150";"1475234475849";"1";"";""
"11";"1";"100000";"9592";"1475234475838";"14";"true";"Prim90"
"4";"596838";"723320";"9425";"1475234475855";"115";"";""
"1";"1";"239130";"21150";"1475234475854";"133";"";""
"5";"723321";"820158";"7136";"1475234475890";"86";"";""
"3";"436759";"596837";"12159";"1475234475854";"128";"";""
"2";"239131";"436758";"15555";"1475234475854";"157";"";""
"8";"940712";"972332";"2295";"1475234475994";"32";"";""
"6";"820159";"891304";"5217";"1475234475961";"63";"";""
"9";"972333";"990118";"1251";"1475234476014";"21";"";""
"10";"990119";"998023";"578";"1475234476031";"7";"";""
"11";"998024";"1000000";"137";"1475234476035";"2";"";""
"7";"891305";"940711";"3595";"1475234475985";"54";"";""
"11";"1";"1000000";"78498";"1475234475853";"188";"true";"Prim90"
"10";"9901186";"9980237";"4871";"1475234476783";"341";"";""
"11";"9980238";"10000000";"1190";"1475234477039";"108";"";""
"9";"9723321";"9901185";"11028";"1475234476571";"863";"";""
"8";"9407115";"9723320";"19643";"1475234476423";"1500";"";""
"7";"8913044";"9407114";"30819";"1475234476260";"2149";"";""
"6";"8201582";"8913043";"44618";"1475234476152";"2835";"";""
"5";"7233202";"8201581";"60999";"1475234476113";"3433";"";""
"1";"1";"2391304";"175713";"1475234476044";"3697";"";""
"4";"5968380";"7233201";"80564";"1475234476054";"3910";"";""
"3";"4367589";"5968379";"103627";"1475234476045";"4277";"";""
"2";"2391305";"4367588";"131507";"1475234476044";"4330";"";""
"11";"1";"10000000";"664579";"1475234476043";"4331";"true";"Prim90"
"1";"1";"2215";"330";"1475234480417";"1";"";""
"2";"2216";"4076";"231";"1475234480417";"1";"";""
"3";"4077";"5615";"177";"1475234480418";"0";"";""
"4";"5616";"6861";"144";"1475234480419";"0";"";""
"5";"6862";"7846";"109";"1475234480421";"0";"";""
"6";"7847";"8600";"80";"1475234480421";"0";"";""
"7";"8601";"9153";"63";"1475234480422";"0";"";""
"8";"9154";"9538";"46";"1475234480424";"0";"";""
"9";"9539";"9784";"26";"1475234480425";"0";"";""
"10";"9785";"9923";"17";"1475234480426";"0";"";""
"11";"9924";"9984";"6";"1475234480426";"0";"";""
"12";"9985";"10000";"0";"1475234480428";"0";"";""
"12";"1";"10000";"1229";"1475234480417";"11";"true";"Prim90"
"1";"1";"22153";"2484";"1475234480431";"5";"";""
"2";"22154";"40769";"1784";"1475234480431";"8";"";""
"3";"40770";"56153";"1429";"1475234480439";"8";"";""
"4";"56154";"68615";"1124";"1475234480442";"7";"";""
"6";"78462";"85999";"664";"1475234480450";"4";"";""
"7";"86000";"91538";"488";"1475234480456";"2";"";""
"5";"68616";"78461";"877";"1475234480450";"7";"";""
"8";"91539";"95384";"344";"1475234480459";"2";"";""
"9";"95385";"97846";"209";"1475234480461";"5";"";""
"10";"97847";"99230";"122";"1475234480469";"1";"";""
"11";"99231";"99846";"55";"1475234480471";"0";"";""
"12";"99847";"100000";"12";"1475234480472";"0";"";""
"12";"1";"100000";"9592";"1475234480431";"44";"true";"Prim90"
"1";"1";"221538";"19738";"1475234480478";"110";"";""
"4";"561539";"686153";"9330";"1475234480525";"119";"";""
"2";"221539";"407692";"14687";"1475234480485";"132";"";""
"3";"407693";"561538";"11768";"1475234480490";"160";"";""
"6";"784616";"860000";"5527";"1475234480637";"62";"";""
"8";"915385";"953846";"2788";"1475234480675";"31";"";""
"5";"686154";"784615";"7292";"1475234480593";"112";"";""
"7";"860001";"915384";"4054";"1475234480657";"61";"";""
"10";"978462";"992307";"981";"1475234480710";"18";"";""
"9";"953847";"978461";"1781";"1475234480708";"31";"";""
"11";"992308";"998461";"446";"1475234480725";"8";"";""
"12";"998462";"1000000";"106";"1475234480740";"4";"";""
"12";"1";"1000000";"78498";"1475234480477";"277";"true";"Prim90"
"12";"9984616";"10000000";"939";"1475234482889";"32";"";""
"11";"9923077";"9984615";"3787";"1475234482653";"347";"";""
"10";"9784616";"9923076";"8559";"1475234482421";"835";"";""
"9";"9538462";"9784615";"15321";"1475234482268";"1320";"";""
"7";"8600001";"9153846";"34587";"1475234481199";"2599";"";""
"8";"9153847";"9538461";"23947";"1475234482058";"2055";"";""
"1";"1";"2215384";"163718";"1475234480759";"3650";"";""
"5";"6861539";"7846153";"62273";"1475234480891";"3700";"";""
"4";"5615385";"6861538";"79644";"1475234480807";"4181";"";""
"6";"7846154";"8600000";"47348";"1475234481060";"3948";"";""
"3";"4076924";"5615384";"99927";"1475234480778";"4646";"";""
"2";"2215385";"4076923";"124529";"1475234480759";"4679";"";""
"12";"1";"10000000";"664579";"1475234480756";"4682";"true";"Prim90"
"1";"1";"2063";"311";"1475234485486";"0";"";""
"2";"2064";"3821";"219";"1475234485486";"1";"";""
"3";"3822";"5299";"172";"1475234485487";"0";"";""
"4";"5300";"6520";"140";"1475234485488";"0";"";""
"5";"6521";"7509";"109";"1475234485488";"1";"";""
"6";"7510";"8290";"88";"1475234485489";"0";"";""
"7";"8291";"8888";"68";"1475234485490";"0";"";""
"8";"8889";"9328";"47";"1475234485490";"0";"";""
"9";"9329";"9633";"36";"1475234485491";"0";"";""
"10";"9634";"9829";"22";"1475234485491";"0";"";""
"11";"9830";"9938";"13";"1475234485494";"0";"";""
"12";"9939";"9987";"4";"1475234485494";"0";"";""
"13";"9988";"10000";"0";"1475234485495";"0";"";""
"13";"1";"10000";"1229";"1475234485484";"13";"true";"Prim90"
"1";"1";"20634";"2325";"1475234485497";"6";"";""
"2";"20635";"38217";"1708";"1475234485504";"4";"";""
"3";"38218";"52991";"1374";"1475234485508";"5";"";""
"4";"52992";"65201";"1108";"1475234485514";"3";"";""
"5";"65202";"75091";"886";"1475234485514";"4";"";""
"6";"75092";"82905";"700";"1475234485518";"2";"";""
"7";"82906";"88888";"510";"1475234485521";"2";"";""
"8";"88889";"93284";"400";"1475234485534";"1";"";""
"9";"93285";"96336";"269";"1475234485536";"1";"";""
"10";"96337";"98290";"157";"1475234485539";"1";"";""
"11";"98291";"99389";"101";"1475234485544";"1";"";""
"12";"99390";"99877";"45";"1475234485552";"1";"";""
"13";"99878";"100000";"9";"1475234485557";"0";"";""
"13";"1";"100000";"9592";"1475234485497";"63";"true";"Prim90"
"1";"1";"206349";"18498";"1475234485561";"99";"";""
"2";"206350";"382173";"13962";"1475234485584";"96";"";""
"3";"382174";"529914";"11355";"1475234485611";"106";"";""
"4";"529915";"652014";"9151";"1475234485650";"107";"";""
"7";"829060";"888888";"4382";"1475234485723";"48";"";""
"5";"652015";"750915";"7334";"1475234485683";"78";"";""
"6";"750916";"829059";"5796";"1475234485696";"92";"";""
"8";"888889";"932844";"3197";"1475234485763";"40";"";""
"9";"932845";"963369";"2199";"1475234485777";"27";"";""
"10";"963370";"982905";"1399";"1475234485789";"21";"";""
"13";"998779";"1000000";"84";"1475234485813";"1";"";""
"12";"993895";"998778";"362";"1475234485809";"6";"";""
"11";"982906";"993894";"779";"1475234485805";"11";"";""
"13";"1";"1000000";"78498";"1475234485560";"257";"true";"Prim90"
"12";"9938950";"9987789";"2989";"1475234486954";"256";"";""
"13";"9987790";"10000000";"747";"1475234487296";"24";"";""
"11";"9829060";"9938949";"6757";"1475234486723";"625";"";""
"10";"9633700";"9829059";"12153";"1475234486520";"1281";"";""
"9";"9328450";"9633699";"18991";"1475234486347";"1733";"";""
"8";"8888889";"9328449";"27409";"1475234486193";"2518";"";""
"7";"8290599";"8888888";"37520";"1475234486095";"3346";"";""
"6";"7509158";"8290598";"49172";"1475234486001";"3940";"";""
"1";"1";"2063492";"153309";"1475234485817";"4207";"";""
"5";"6520147";"7509157";"62793";"1475234485916";"4365";"";""
"4";"5299146";"6520146";"78200";"1475234485858";"4799";"";""
"2";"2063493";"3821733";"118137";"1475234485821";"5115";"";""
"3";"3821734";"5299145";"96402";"1475234485834";"5131";"";""
"13";"1";"10000000";"664579";"1475234485816";"5153";"true";"Prim90"
"1";"1";"1931";"294";"1475234491025";"0";"";""
"2";"1932";"3596";"209";"1475234491027";"1";"";""
"3";"3597";"5014";"169";"1475234491033";"0";"";""
"4";"5015";"6206";"135";"1475234491035";"0";"";""
"5";"6207";"7192";"111";"1475234491036";"1";"";""
"6";"7193";"7990";"88";"1475234491040";"0";"";""
"7";"7991";"8620";"66";"1475234491041";"0";"";""
"8";"8621";"9103";"57";"1475234491043";"1";"";""
"9";"9104";"9458";"41";"1475234491048";"0";"";""
"10";"9459";"9704";"27";"1475234491052";"1";"";""
"11";"9705";"9862";"20";"1475234491054";"0";"";""
"12";"9863";"9950";"10";"1475234491055";"0";"";""
"13";"9951";"9990";"2";"1475234491056";"0";"";""
"14";"9991";"10000";"0";"1475234491056";"0";"";""
"14";"1";"10000";"1229";"1475234491022";"35";"true";"Prim90"
"1";"1";"19310";"2189";"1475234491058";"8";"";""
"2";"19311";"35960";"1629";"1475234491068";"5";"";""
"3";"35961";"50147";"1332";"1475234491074";"6";"";""
"4";"50148";"62068";"1089";"1475234491082";"6";"";""
"5";"62069";"71921";"880";"1475234491085";"4";"";""
"6";"71922";"79901";"708";"1475234491090";"3";"";""
"7";"79902";"86206";"554";"1475234491095";"3";"";""
"8";"86207";"91034";"424";"1475234491097";"2";"";""
"9";"91035";"94581";"317";"1475234491100";"2";"";""
"10";"94582";"97044";"219";"1475234491105";"0";"";""
"11";"97045";"98620";"126";"1475234491106";"1";"";""
"12";"98621";"99507";"80";"1475234491107";"1";"";""
"13";"99508";"99901";"38";"1475234491108";"1";"";""
"14";"99902";"100000";"7";"1475234491109";"0";"";""
"14";"1";"100000";"9592";"1475234491057";"52";"true";"Prim90"
"1";"1";"193103";"17424";"1475234491110";"71";"";""
"2";"193104";"359605";"13311";"1475234491112";"115";"";""
"3";"359606";"501477";"10922";"1475234491139";"124";"";""
"5";"620690";"719211";"7308";"1475234491213";"88";"";""
"4";"501478";"620689";"9009";"1475234491175";"124";"";""
"6";"719212";"799014";"5907";"1475234491269";"65";"";""
"7";"799015";"862068";"4618";"1475234491305";"47";"";""
"8";"862069";"910344";"3551";"1475234491327";"40";"";""
"9";"910345";"945812";"2562";"1475234491336";"35";"";""
"10";"945813";"970443";"1770";"1475234491355";"22";"";""
"12";"986207";"995073";"632";"1475234491375";"8";"";""
"11";"970444";"986206";"1128";"1475234491372";"12";"";""
"13";"995074";"999014";"292";"1475234491379";"7";"";""
"14";"999015";"1000000";"64";"1475234491386";"1";"";""
"14";"1";"1000000";"78498";"1475234491110";"276";"true";"Prim90"
"14";"9990148";"10000000";"607";"1475234493106";"24";"";""
"13";"9950739";"9990147";"2400";"1475234492866";"342";"";""
"12";"9862069";"9950738";"5462";"1475234492632";"669";"";""
"11";"9704434";"9862068";"9790";"1475234492394";"996";"";""
"10";"9458129";"9704433";"15343";"1475234492144";"1502";"";""
"9";"9103449";"9458128";"22075";"1475234491936";"2168";"";""
"8";"8620690";"9103448";"30152";"1475234491761";"2720";"";""
"7";"7990148";"8620689";"39580";"1475234491661";"3234";"";""
"1";"1";"1931034";"144192";"1475234491388";"3713";"";""
"6";"7192119";"7990147";"50343";"1475234491558";"3636";"";""
"5";"6206897";"7192118";"62740";"1475234491476";"3978";"";""
"2";"1931035";"3596059";"112263";"1475234491397";"4370";"";""
"4";"5014779";"6206896";"76641";"1475234491436";"4387";"";""
"3";"3596060";"5014778";"92991";"1475234491408";"4461";"";""
"14";"1";"10000000";"664579";"1475234491387";"4482";"true";"Prim90"
"1";"1";"1814";"280";"1475234495924";"0";"";""
"2";"1815";"3395";"198";"1475234495924";"0";"";""
"3";"3396";"4758";"162";"1475234495924";"0";"";""
"4";"4759";"5919";"137";"1475234495924";"1";"";""
"5";"5920";"6895";"109";"1475234495925";"0";"";""
"6";"6896";"7701";"91";"1475234495925";"0";"";""
"7";"7702";"8354";"69";"1475234495925";"0";"";""
"8";"8355";"8870";"60";"1475234495926";"0";"";""
"9";"8871";"9266";"41";"1475234495926";"0";"";""
"10";"9267";"9556";"36";"1475234495926";"0";"";""
"11";"9557";"9758";"20";"1475234495927";"0";"";""
"12";"9759";"9887";"17";"1475234495927";"0";"";""
"13";"9888";"9959";"7";"1475234495927";"0";"";""
"14";"9960";"9991";"2";"1475234495928";"0";"";""
"15";"9992";"10000";"0";"1475234495928";"0";"";""
"15";"1";"10000";"1229";"1475234495923";"5";"true";"Prim90"
